customer_id,tenure_months,monthly_charges,contract_type,support_tickets_last_90d,payment_method,on_promo,churned
CUST_01326,3.6,59.32,one-year,2,credit_card,1,0
CUST_01327,28.1,28.1,one-year,4,paypal,1,1
CUST_01328,19.4,68.41,month-to-month,0,credit_card,0,1
CUST_01329,12.4,48.44,month-to-month,3,direct_debit,1,0
CUST_01330,14.6,77.62,two-year,0,paypal,0,1
CUST_01331,22.9,60.03,one-year,1,direct_debit,0,0
CUST_01332,4.7,67.91,one-year,7,paypal,0,0
CUST_01333,72.0,40.85,month-to-month,2,credit_card,1,1
CUST_01334,66.3,48.21,month-to-month,3,credit_card,1,0
CUST_01335,18.9,50.83,month-to-month,1,paypal,0,0
CUST_01336,4.0,77.13,month-to-month,1,credit_card,0,1
CUST_01337,20.5,93.55,month-to-month,2,direct_debit,0,1
CUST_01338,1.3,43.9,one-year,1,credit_card,0,1
CUST_01339,0.6,81.54,month-to-month,0,direct_debit,0,1
CUST_01340,5.4,16.61,one-year,1,direct_debit,0,1
CUST_01341,11.2,36.12,one-year,1,credit_card,1,0
CUST_01342,36.5,40.82,month-to-month,0,direct_debit,0,0
CUST_01343,23.4,32.95,one-year,2,direct_debit,0,0
CUST_01344,24.4,28.33,month-to-month,3,credit_card,0,0
CUST_01345,10.0,68.26,one-year,2,direct_debit,0,1
CUST_01346,7.6,55.72,month-to-month,7,direct_debit,0,1
CUST_01347,8.3,67.59,month-to-month,2,credit_card,0,1
CUST_01348,72.0,73.81,one-year,1,direct_debit,0,1
CUST_01349,0.7,65.31,month-to-month,5,credit_card,1,0
CUST_01350,36.3,73.16,two-year,2,credit_card,0,1
CUST_01351,15.6,58.61,month-to-month,1,direct_debit,0,1
CUST_01352,10.4,36.26,month-to-month,1,direct_debit,1,1
CUST_01353,23.3,81.16,month-to-month,2,paypal,0,1
CUST_01354,12.0,48.22,month-to-month,1,credit_card,0,1
CUST_01355,37.2,41.29,month-to-month,2,credit_card,0,1
CUST_01356,41.6,56.44,one-year,3,credit_card,0,1
CUST_01357,9.9,41.74,one-year,1,direct_debit,0,1
CUST_01358,5.8,51.65,two-year,1,credit_card,0,1
CUST_01359,16.2,66.88,two-year,4,direct_debit,1,0
CUST_01360,43.8,66.97,month-to-month,2,credit_card,1,0
CUST_01361,4.3,42.04,one-year,1,paypal,0,1
CUST_01362,17.6,50.25,month-to-month,1,direct_debit,0,1
CUST_01363,18.0,81.49,one-year,3,paypal,0,0
CUST_01364,23.8,69.93,month-to-month,3,credit_card,0,0
CUST_01365,2.5,101.5,two-year,0,direct_debit,0,1
CUST_01366,22.6,83.6,one-year,1,direct_debit,0,1
CUST_01367,43.2,82.89,two-year,3,direct_debit,0,1
CUST_01368,3.6,32.24,one-year,1,credit_card,0,1
CUST_01369,4.9,75.28,two-year,3,paypal,0,0
CUST_01370,64.0,58.94,one-year,0,credit_card,0,0
CUST_01371,3.6,48.98,month-to-month,2,credit_card,0,0
CUST_01372,34.7,63.36,month-to-month,3,direct_debit,0,0
CUST_01373,12.2,78.9,month-to-month,4,direct_debit,0,1
CUST_01374,5.1,70.02,month-to-month,1,direct_debit,0,0
CUST_01375,36.8,42.43,month-to-month,2,credit_card,0,1
CUST_01376,10.6,74.85,month-to-month,0,credit_card,0,1
CUST_01377,13.0,47.25,month-to-month,0,direct_debit,0,0
CUST_01378,8.0,64.33,two-year,1,credit_card,0,1
CUST_01379,16.2,53.93,two-year,1,paypal,1,1
CUST_01380,3.2,55.62,month-to-month,3,paypal,0,0
CUST_01381,8.9,75.32,month-to-month,2,direct_debit,0,1
CUST_01382,62.8,39.2,month-to-month,0,credit_card,0,1
CUST_01383,5.4,98.9,month-to-month,2,paypal,0,1
CUST_01384,19.2,23.58,one-year,2,credit_card,0,0
CUST_01385,7.1,48.05,month-to-month,4,credit_card,1,1
CUST_01386,26.7,67.4,month-to-month,2,credit_card,1,1
CUST_01387,2.5,71.69,two-year,5,credit_card,0,1
CUST_01388,63.0,57.99,one-year,1,paypal,0,0
CUST_01389,10.9,58.85,month-to-month,2,direct_debit,0,1
CUST_01390,4.8,68.21,one-year,3,paypal,0,1
CUST_01391,1.4,55.38,month-to-month,1,credit_card,1,1
CUST_01392,3.3,87.86,month-to-month,1,direct_debit,0,1
CUST_01393,13.2,76.79,month-to-month,4,paypal,0,1
CUST_01394,7.4,77.46,month-to-month,1,paypal,0,1
CUST_01395,31.8,40.68,month-to-month,1,direct_debit,0,1
CUST_01396,10.1,58.41,month-to-month,2,credit_card,1,0
CUST_01397,5.1,53.99,one-year,2,direct_debit,1,0
CUST_01398,17.3,39.89,one-year,1,credit_card,1,1
CUST_01399,22.1,67.2,month-to-month,3,direct_debit,0,1
CUST_01400,3.3,49.25,month-to-month,6,direct_debit,0,1
CUST_01401,3.3,73.11,one-year,5,direct_debit,1,1
CUST_01402,0.7,38.6,month-to-month,0,direct_debit,1,1
CUST_01403,24.0,94.38,two-year,2,direct_debit,0,1
CUST_01404,19.6,42.07,one-year,0,credit_card,1,1
CUST_01405,11.6,64.39,month-to-month,2,direct_debit,0,1
CUST_01406,33.5,75.84,month-to-month,1,direct_debit,0,0
CUST_01407,29.5,48.59,month-to-month,0,credit_card,0,1
CUST_01408,15.8,77.05,month-to-month,4,credit_card,0,1
CUST_01409,36.5,35.42,month-to-month,2,credit_card,1,1
CUST_01410,4.1,89.04,one-year,2,credit_card,0,0
CUST_01411,2.1,60.28,month-to-month,1,paypal,1,1
CUST_01412,5.7,48.07,month-to-month,0,credit_card,0,1
CUST_01413,1.1,54.02,month-to-month,3,direct_debit,0,0
CUST_01414,13.6,76.18,month-to-month,1,direct_debit,1,0
CUST_01415,49.7,48.31,month-to-month,0,credit_card,0,0
CUST_01416,0.7,45.01,month-to-month,3,paypal,1,1
CUST_01417,2.3,55.57,month-to-month,0,credit_card,0,0
CUST_01418,10.8,36.46,one-year,1,paypal,0,0
CUST_01419,48.9,96.41,month-to-month,1,credit_card,0,0
CUST_01420,6.8,48.67,one-year,1,credit_card,1,1
CUST_01421,12.7,76.63,month-to-month,3,credit_card,0,1
CUST_01422,0.8,64.19,month-to-month,1,credit_card,0,0
CUST_01423,2.9,40.31,month-to-month,1,paypal,1,0
CUST_01424,72.0,59.88,one-year,5,credit_card,0,0
CUST_01425,60.4,75.68,month-to-month,2,direct_debit,1,0
CUST_01426,0.1,56.23,month-to-month,2,credit_card,0,1
CUST_01427,54.6,83.86,month-to-month,0,paypal,0,1
CUST_01428,18.3,80.43,month-to-month,3,direct_debit,0,0
CUST_01429,36.4,78.38,month-to-month,1,direct_debit,0,0
CUST_01430,10.9,50.81,one-year,4,credit_card,0,0
CUST_01431,13.0,38.4,month-to-month,2,direct_debit,0,0
CUST_01432,12.1,47.73,one-year,4,credit_card,0,1
CUST_01433,19.8,63.92,month-to-month,2,credit_card,0,1
CUST_01434,2.7,70.92,one-year,0,direct_debit,0,0
CUST_01435,0.5,16.57,one-year,3,paypal,0,1
CUST_01436,6.6,59.84,month-to-month,0,paypal,0,0
CUST_01437,22.0,63.16,one-year,6,direct_debit,1,0
CUST_01438,4.1,54.45,two-year,3,direct_debit,0,1
CUST_01439,20.1,85.83,month-to-month,0,paypal,0,0
CUST_01440,63.1,68.44,month-to-month,1,direct_debit,0,1
CUST_01441,1.8,86.2,one-year,1,credit_card,0,0
CUST_01442,20.1,55.68,month-to-month,1,paypal,0,1
CUST_01443,10.6,78.75,month-to-month,3,credit_card,1,0
CUST_01444,36.5,92.7,two-year,1,credit_card,1,0
CUST_01445,3.5,86.23,month-to-month,2,direct_debit,1,1
CUST_01446,21.2,38.16,one-year,1,credit_card,0,0
CUST_01447,32.8,54.93,one-year,6,credit_card,0,0
CUST_01448,52.1,53.1,two-year,5,credit_card,1,0
CUST_01449,20.7,69.79,month-to-month,1,direct_debit,0,0
CUST_01450,12.4,73.73,month-to-month,0,paypal,1,1
CUST_01451,17.3,43.22,month-to-month,3,credit_card,0,1
CUST_01452,36.6,61.36,month-to-month,3,credit_card,1,1
CUST_01453,15.2,19.6,month-to-month,2,credit_card,1,0
CUST_01454,0.6,88.84,month-to-month,7,direct_debit,0,1
CUST_01455,48.1,49.75,month-to-month,1,direct_debit,0,1
CUST_01456,21.1,61.12,month-to-month,1,direct_debit,0,1
CUST_01457,20.3,53.81,one-year,1,credit_card,1,1
CUST_01458,4.4,82.92,one-year,2,direct_debit,1,0
CUST_01459,19.4,10.0,one-year,5,direct_debit,0,1
CUST_01460,9.0,59.67,two-year,1,credit_card,0,0
CUST_01461,19.0,57.88,month-to-month,2,credit_card,1,1
CUST_01462,2.0,50.93,two-year,1,credit_card,0,0
CUST_01463,19.3,94.52,two-year,2,paypal,1,1
CUST_01464,72.0,42.25,month-to-month,0,paypal,1,1
CUST_01465,0.9,75.44,month-to-month,1,direct_debit,1,1
CUST_01466,68.0,67.13,month-to-month,1,paypal,0,1
CUST_01467,9.4,85.23,month-to-month,3,direct_debit,0,1
CUST_01468,36.8,46.66,month-to-month,1,paypal,0,1
CUST_01469,27.5,45.34,month-to-month,2,credit_card,1,1
CUST_01470,15.1,81.92,one-year,3,direct_debit,0,1
CUST_01471,24.1,68.51,month-to-month,1,direct_debit,0,1
CUST_01472,37.9,29.1,month-to-month,2,direct_debit,0,1
CUST_01473,9.3,49.21,two-year,3,credit_card,0,0
CUST_01474,7.1,67.73,month-to-month,4,credit_card,1,0
CUST_01475,19.8,76.76,two-year,3,credit_card,1,1
CUST_01476,29.7,46.42,month-to-month,4,credit_card,0,1
CUST_01477,25.9,10.0,two-year,1,credit_card,0,1
CUST_01478,28.8,70.46,month-to-month,3,direct_debit,1,1
CUST_01479,10.3,35.59,month-to-month,2,paypal,0,0
CUST_01480,30.7,19.65,month-to-month,2,direct_debit,0,1
CUST_01481,2.3,10.0,one-year,3,paypal,0,1
CUST_01482,14.2,76.28,two-year,2,paypal,0,1
CUST_01483,0.1,62.57,month-to-month,2,credit_card,0,0
CUST_01484,7.1,55.49,two-year,5,credit_card,0,0
CUST_01485,8.2,87.78,month-to-month,2,credit_card,0,0
CUST_01486,9.1,72.75,one-year,1,paypal,0,0
CUST_01487,21.4,92.33,one-year,1,credit_card,0,1
CUST_01488,8.9,32.15,month-to-month,3,direct_debit,1,1
CUST_01489,10.7,59.31,month-to-month,1,credit_card,0,1
CUST_01490,4.9,27.67,two-year,2,paypal,0,1
CUST_01491,8.4,55.41,two-year,1,credit_card,0,1
CUST_01492,4.6,55.03,two-year,1,paypal,1,1
CUST_01493,1.4,72.53,two-year,2,credit_card,0,1
CUST_01494,16.6,60.91,month-to-month,1,credit_card,1,1
CUST_01495,19.9,72.47,one-year,3,direct_debit,0,0
CUST_01496,17.4,74.07,month-to-month,2,paypal,0,0
CUST_01497,11.2,103.1,two-year,5,direct_debit,0,1
CUST_01498,8.6,53.69,month-to-month,1,paypal,0,1
CUST_01499,35.8,41.18,month-to-month,0,direct_debit,0,1
CUST_01500,13.2,64.92,month-to-month,1,direct_debit,0,0
CUST_01501,11.7,43.95,month-to-month,1,credit_card,0,0
CUST_01502,0.5,89.64,month-to-month,0,credit_card,0,1
CUST_01503,7.5,54.34,two-year,1,credit_card,1,1
CUST_01504,8.6,48.69,one-year,3,paypal,1,1
CUST_01505,9.2,50.57,month-to-month,4,paypal,0,1
CUST_01506,15.6,74.37,one-year,1,direct_debit,0,0
CUST_01507,13.7,56.85,one-year,1,credit_card,0,1
CUST_01508,16.9,47.17,month-to-month,3,credit_card,0,0
CUST_01509,26.1,93.31,month-to-month,2,paypal,0,1
CUST_01510,30.2,42.88,two-year,1,credit_card,0,0
CUST_01511,22.8,60.71,one-year,3,paypal,0,1
CUST_01512,56.0,73.05,month-to-month,1,credit_card,1,1
CUST_01513,0.3,27.37,one-year,0,credit_card,0,0
CUST_01514,3.9,69.61,month-to-month,3,paypal,0,0
CUST_01515,0.1,38.9,month-to-month,2,credit_card,0,0
CUST_01516,18.8,76.46,month-to-month,2,credit_card,1,0
CUST_01517,41.1,40.75,month-to-month,3,paypal,1,0
CUST_01518,5.0,73.86,one-year,1,direct_debit,0,1
CUST_01519,47.1,82.12,two-year,1,direct_debit,0,0
CUST_01520,1.1,77.23,month-to-month,3,direct_debit,0,0
CUST_01521,49.0,65.03,month-to-month,2,credit_card,0,1
CUST_01522,7.8,55.37,one-year,4,credit_card,0,1
CUST_01523,1.9,48.47,two-year,1,direct_debit,1,0
CUST_01524,12.0,89.42,one-year,0,credit_card,0,0
CUST_01525,5.3,46.01,two-year,2,credit_card,0,1
CUST_01526,6.0,39.26,month-to-month,3,direct_debit,1,0
CUST_01527,6.6,73.31,one-year,2,credit_card,1,0
CUST_01528,29.2,44.08,month-to-month,2,direct_debit,0,1
CUST_01529,13.9,41.0,month-to-month,3,credit_card,0,0
CUST_01530,6.7,31.13,month-to-month,6,credit_card,0,1
CUST_01531,17.0,50.34,month-to-month,1,credit_card,0,1
CUST_01532,22.7,58.35,two-year,3,paypal,1,0
CUST_01533,5.7,64.86,two-year,3,credit_card,1,0
CUST_01534,9.6,79.03,month-to-month,1,direct_debit,1,1
CUST_01535,2.3,70.54,month-to-month,1,direct_debit,0,0
CUST_01536,3.6,56.18,month-to-month,1,credit_card,1,1
CUST_01537,20.6,56.04,month-to-month,1,direct_debit,0,0
CUST_01538,3.6,70.2,one-year,3,paypal,0,0
CUST_01539,13.4,85.45,two-year,2,direct_debit,0,0
CUST_01540,22.2,62.53,two-year,2,credit_card,0,0
CUST_01541,2.0,50.62,one-year,0,direct_debit,1,0
CUST_01542,15.1,40.14,one-year,0,direct_debit,0,1
CUST_01543,5.3,31.1,month-to-month,0,credit_card,0,1
CUST_01544,59.3,73.33,month-to-month,4,credit_card,0,1
CUST_01545,11.9,71.56,month-to-month,0,credit_card,1,0
CUST_01546,29.5,71.55,month-to-month,0,credit_card,0,1
CUST_01547,14.4,57.43,one-year,2,credit_card,0,1
CUST_01548,0.8,88.14,month-to-month,3,direct_debit,1,0
CUST_01549,18.1,50.32,month-to-month,1,credit_card,0,0
CUST_01550,54.4,79.11,month-to-month,1,paypal,0,0
CUST_01551,16.6,59.23,two-year,0,direct_debit,0,1
CUST_01552,30.8,47.83,month-to-month,1,paypal,0,1
CUST_01553,38.8,71.85,one-year,2,direct_debit,1,1
CUST_01554,4.7,68.19,one-year,1,credit_card,0,1
CUST_01555,4.3,67.14,month-to-month,2,direct_debit,1,1
CUST_01556,17.0,61.63,month-to-month,1,paypal,0,1
CUST_01557,9.5,59.24,two-year,1,credit_card,1,1
CUST_01558,33.0,107.77,month-to-month,1,credit_card,0,1
CUST_01559,41.5,83.69,two-year,0,credit_card,0,1
CUST_01560,7.8,74.46,month-to-month,2,credit_card,0,1
CUST_01561,4.9,62.24,month-to-month,0,credit_card,0,0
CUST_01562,27.3,80.14,two-year,3,credit_card,0,0
CUST_01563,5.8,70.36,one-year,2,credit_card,0,0
CUST_01564,31.1,60.52,two-year,0,direct_debit,0,1
CUST_01565,9.9,53.93,one-year,3,credit_card,0,0
CUST_01566,19.8,58.38,two-year,3,direct_debit,0,0
CUST_01567,1.8,10.0,one-year,2,direct_debit,0,1
CUST_01568,17.6,64.21,one-year,4,direct_debit,1,1
CUST_01569,10.8,50.23,month-to-month,1,credit_card,0,1
CUST_01570,15.9,91.85,month-to-month,1,direct_debit,1,0
CUST_01571,3.3,60.39,two-year,2,credit_card,0,0
CUST_01572,24.0,36.22,month-to-month,2,credit_card,1,0
CUST_01573,35.8,59.0,month-to-month,1,direct_debit,0,1
CUST_01574,4.4,39.08,month-to-month,3,credit_card,1,0
CUST_01575,1.8,69.47,month-to-month,1,credit_card,0,0
CUST_01576,0.4,65.82,month-to-month,0,credit_card,1,0
CUST_01577,18.5,79.16,month-to-month,1,credit_card,1,1
CUST_01578,16.8,44.18,two-year,4,credit_card,0,1
CUST_01579,14.2,60.68,month-to-month,3,paypal,0,0
CUST_01580,4.8,32.7,month-to-month,2,credit_card,1,0
CUST_01581,8.9,74.03,month-to-month,4,direct_debit,0,1
CUST_01582,16.2,70.38,month-to-month,2,direct_debit,0,0
CUST_01583,12.4,69.92,month-to-month,3,direct_debit,0,1
CUST_01584,72.0,60.03,one-year,3,paypal,0,1
CUST_01585,2.6,68.3,month-to-month,4,paypal,1,1
CUST_01586,21.4,92.09,two-year,4,direct_debit,0,0
CUST_01587,9.3,54.3,month-to-month,0,paypal,0,1
CUST_01588,10.1,62.77,month-to-month,3,credit_card,0,0
CUST_01589,22.8,38.28,month-to-month,1,direct_debit,0,1
CUST_01590,21.2,42.63,month-to-month,4,paypal,1,0
CUST_01591,72.0,61.96,one-year,0,direct_debit,0,0
CUST_01592,2.5,82.08,two-year,5,paypal,0,1
CUST_01593,2.0,54.87,one-year,3,credit_card,0,1
CUST_01594,23.2,55.28,month-to-month,2,credit_card,1,0
CUST_01595,15.5,51.86,month-to-month,0,paypal,0,0
CUST_01596,5.8,49.3,month-to-month,0,credit_card,0,1
CUST_01597,1.5,65.9,two-year,2,direct_debit,0,1
CUST_01598,1.6,30.05,month-to-month,0,credit_card,0,1
CUST_01599,40.4,85.62,one-year,2,direct_debit,0,1
CUST_01600,3.8,46.69,month-to-month,2,paypal,0,1
CUST_01601,7.0,74.44,month-to-month,2,credit_card,1,0
CUST_01602,4.6,34.6,month-to-month,1,credit_card,1,1
CUST_01603,7.9,73.38,month-to-month,2,credit_card,1,1
CUST_01604,1.3,73.44,one-year,0,paypal,0,0
CUST_01605,13.2,67.68,month-to-month,3,direct_debit,0,1
CUST_01606,1.3,40.11,one-year,0,credit_card,0,0
CUST_01607,29.0,64.99,month-to-month,1,credit_card,1,0
CUST_01608,4.8,36.34,two-year,1,paypal,0,1
CUST_01609,14.0,54.94,month-to-month,2,paypal,1,1
CUST_01610,38.2,80.59,two-year,0,credit_card,0,1
CUST_01611,18.9,75.93,one-year,2,credit_card,1,1
CUST_01612,13.7,60.3,two-year,2,direct_debit,0,1
CUST_01613,7.1,40.5,month-to-month,2,direct_debit,0,0
CUST_01614,7.3,72.91,one-year,0,paypal,0,1
CUST_01615,19.9,60.39,month-to-month,4,direct_debit,1,0
CUST_01616,72.0,13.59,month-to-month,4,direct_debit,1,1
CUST_01617,19.5,75.65,month-to-month,2,direct_debit,1,0
CUST_01618,14.7,59.52,month-to-month,2,paypal,0,0
CUST_01619,23.6,84.05,two-year,1,credit_card,1,0
CUST_01620,11.3,38.09,month-to-month,2,credit_card,0,1
CUST_01621,1.1,10.0,month-to-month,1,credit_card,0,1
CUST_01622,14.9,65.58,one-year,2,paypal,0,1
CUST_01623,56.9,65.83,month-to-month,3,direct_debit,0,0
CUST_01624,3.5,26.19,one-year,1,credit_card,0,0
CUST_01625,21.1,40.43,month-to-month,1,direct_debit,1,1
CUST_01626,4.0,115.1,month-to-month,1,credit_card,0,0
CUST_01627,13.8,53.89,month-to-month,1,credit_card,0,0
CUST_01628,1.8,74.62,two-year,5,credit_card,0,1
CUST_01629,10.8,46.99,one-year,0,direct_debit,0,1
CUST_01630,25.4,18.19,two-year,2,direct_debit,0,0
CUST_01631,7.7,56.59,month-to-month,1,paypal,0,1
CUST_01632,19.7,54.69,month-to-month,2,paypal,0,0
CUST_01633,28.6,52.0,month-to-month,3,credit_card,0,0
CUST_01634,47.2,57.71,month-to-month,2,direct_debit,0,1
CUST_01635,4.8,65.29,month-to-month,2,credit_card,0,1
CUST_01636,9.2,57.0,one-year,2,credit_card,0,1
CUST_01637,3.0,34.72,month-to-month,3,credit_card,0,0
CUST_01638,72.0,69.72,month-to-month,2,credit_card,0,1
CUST_01639,47.1,21.01,two-year,0,credit_card,0,1
CUST_01640,14.0,18.99,one-year,1,credit_card,0,0
CUST_01641,33.2,74.78,month-to-month,4,direct_debit,0,1
CUST_01642,13.2,70.14,month-to-month,2,credit_card,0,0
CUST_01643,17.6,58.85,month-to-month,2,direct_debit,1,1
CUST_01644,1.7,32.09,month-to-month,1,credit_card,0,1
CUST_01645,25.3,45.84,one-year,0,credit_card,1,0
CUST_01646,2.5,54.75,month-to-month,3,credit_card,1,1
CUST_01647,31.5,28.08,two-year,1,credit_card,1,0
CUST_01648,27.4,45.22,one-year,1,credit_card,0,1
CUST_01649,22.2,73.05,one-year,3,direct_debit,1,1
CUST_01650,0.7,88.55,month-to-month,3,direct_debit,0,1
CUST_01651,6.5,51.61,month-to-month,0,credit_card,0,0
CUST_01652,5.5,75.13,one-year,2,credit_card,0,1
CUST_01653,8.0,21.72,month-to-month,1,paypal,1,1
CUST_01654,1.7,73.19,month-to-month,2,credit_card,0,0
CUST_01655,49.8,43.92,month-to-month,2,credit_card,1,1
CUST_01656,14.5,66.15,month-to-month,1,direct_debit,0,1
CUST_01657,6.6,55.04,one-year,0,direct_debit,1,1
CUST_01658,9.1,86.41,month-to-month,3,direct_debit,1,1
CUST_01659,10.7,42.51,month-to-month,2,direct_debit,1,1
CUST_01660,16.5,72.55,month-to-month,2,credit_card,0,1
CUST_01661,13.1,54.41,month-to-month,2,credit_card,1,1
CUST_01662,45.3,56.83,two-year,2,credit_card,1,1
CUST_01663,12.4,56.32,two-year,0,direct_debit,0,1
CUST_01664,72.0,43.09,month-to-month,0,paypal,0,0
CUST_01665,34.3,59.72,month-to-month,3,credit_card,1,0
CUST_01666,4.2,58.75,month-to-month,1,credit_card,0,1
CUST_01667,48.0,64.82,one-year,0,credit_card,1,0
CUST_01668,2.2,61.69,month-to-month,4,credit_card,0,0
CUST_01669,30.6,75.96,one-year,1,credit_card,0,0
CUST_01670,8.6,78.47,month-to-month,3,direct_debit,0,1
CUST_01671,37.9,38.99,one-year,2,paypal,0,0
CUST_01672,36.5,77.38,month-to-month,2,credit_card,0,1
CUST_01673,29.5,36.27,one-year,1,credit_card,1,0
CUST_01674,28.1,71.76,month-to-month,0,credit_card,0,1
CUST_01675,6.5,72.39,one-year,1,credit_card,1,1
CUST_01676,1.5,21.77,month-to-month,2,credit_card,1,1
CUST_01677,9.3,61.86,month-to-month,3,direct_debit,0,1
CUST_01678,3.4,50.63,one-year,2,credit_card,0,1
CUST_01679,21.4,44.82,month-to-month,4,paypal,0,1
CUST_01680,7.6,87.02,one-year,2,direct_debit,0,1
CUST_01681,66.8,46.93,one-year,2,direct_debit,0,0
CUST_01682,18.4,43.87,month-to-month,1,credit_card,0,0
CUST_01683,31.1,61.51,month-to-month,0,direct_debit,1,1
CUST_01684,2.6,73.71,month-to-month,1,direct_debit,0,1
CUST_01685,35.7,57.17,month-to-month,0,credit_card,0,1
CUST_01686,46.1,83.33,month-to-month,3,credit_card,1,1
CUST_01687,12.0,70.62,one-year,2,paypal,1,1
CUST_01688,16.8,16.44,month-to-month,1,credit_card,1,1
CUST_01689,26.1,49.41,month-to-month,1,credit_card,1,0
CUST_01690,3.5,48.76,month-to-month,1,credit_card,0,1
CUST_01691,12.6,69.59,month-to-month,1,credit_card,1,1
CUST_01692,9.2,10.0,month-to-month,1,credit_card,1,1
CUST_01693,2.8,110.98,one-year,2,credit_card,0,1
CUST_01694,8.2,70.62,one-year,0,direct_debit,0,0
CUST_01695,1.3,62.98,month-to-month,4,credit_card,0,1
CUST_01696,0.5,83.63,two-year,3,direct_debit,0,1
CUST_01697,2.6,106.87,month-to-month,2,direct_debit,0,0
CUST_01698,59.4,77.41,two-year,5,credit_card,0,1
CUST_01699,14.4,78.98,one-year,3,direct_debit,0,1
CUST_01700,60.8,62.61,one-year,2,direct_debit,0,1
CUST_01701,10.2,57.17,month-to-month,1,direct_debit,0,1
CUST_01702,6.7,50.48,month-to-month,1,direct_debit,1,1
CUST_01703,12.7,43.48,month-to-month,0,direct_debit,0,0
CUST_01704,10.4,46.26,one-year,1,credit_card,0,1
CUST_01705,2.0,32.99,month-to-month,1,direct_debit,0,1
CUST_01706,18.4,58.48,one-year,4,credit_card,0,0
CUST_01707,4.4,26.31,month-to-month,1,direct_debit,0,1
CUST_01708,17.4,63.82,one-year,2,credit_card,0,0
CUST_01709,18.9,59.27,month-to-month,3,paypal,1,1
CUST_01710,3.0,62.94,month-to-month,2,direct_debit,0,0
CUST_01711,1.1,49.56,month-to-month,3,direct_debit,0,0
CUST_01712,27.3,121.54,month-to-month,2,direct_debit,0,0
CUST_01713,11.1,87.2,month-to-month,1,paypal,0,1
CUST_01714,1.1,35.11,one-year,3,direct_debit,1,1
CUST_01715,72.0,64.66,month-to-month,2,credit_card,0,1
CUST_01716,1.1,47.84,month-to-month,3,paypal,1,0
CUST_01717,21.4,39.71,one-year,2,direct_debit,0,1
CUST_01718,72.0,33.2,month-to-month,0,direct_debit,1,0
CUST_01719,4.9,68.64,two-year,2,paypal,1,1
CUST_01720,2.8,46.37,two-year,1,credit_card,1,1
CUST_01721,2.3,79.36,month-to-month,3,credit_card,1,1
CUST_01722,6.5,79.88,month-to-month,3,direct_debit,0,1
CUST_01723,1.9,87.48,month-to-month,1,direct_debit,1,0
CUST_01724,21.2,42.95,one-year,0,credit_card,0,1
CUST_01725,1.2,69.51,month-to-month,3,direct_debit,1,0
CUST_01726,12.8,72.65,one-year,1,direct_debit,0,1
CUST_01727,72.0,50.52,one-year,6,direct_debit,0,0
CUST_01728,30.3,44.56,month-to-month,2,paypal,1,0
CUST_01729,17.2,92.19,one-year,1,credit_card,0,1
CUST_01730,6.6,64.55,one-year,2,direct_debit,0,1
CUST_01731,17.6,72.72,month-to-month,2,direct_debit,1,1
CUST_01732,13.5,43.56,two-year,0,credit_card,0,1
CUST_01733,10.0,35.61,one-year,3,credit_card,0,0
CUST_01734,2.5,48.61,month-to-month,1,credit_card,0,0
CUST_01735,39.2,57.52,month-to-month,2,direct_debit,0,0
CUST_01736,10.8,38.72,month-to-month,1,credit_card,0,0
CUST_01737,3.9,59.8,month-to-month,3,credit_card,0,1
CUST_01738,8.3,26.23,two-year,1,credit_card,0,1
